id,score,verdict,practice_size_guess,remote_signal,title,company,location,source,date_posted,url,reasons,description
40e9b41e61bf,0,disqualified,n/a,n/a,RN Clinical Intake Coordinator - Weekends,,"Phoenix, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=9fb9245a91080eb3,hard: clinical/licensed role,"**Join a Team That Puts YOU First!** At **Emblem Home Health,** we do things differently. Our philosophy is simple: our team comes first. When you feel supported, empowered, and valued, you deliver the kind of care that changes lives. That’s why we invest in your growth from day one, through mentorship, ongoing education, and a culture that encourages intelligent risk\-taking and innovation. If you’re passionate about making a difference and want a career that grows with you, **Emblem** is the place to be! * ***This is a full\-time position offering a Friday \- Monday schedule, working four 10"
bb69e6f4e24b,0,disqualified,large,n/a,"ED Treatment Area Coordinator 40 HR Evening, every other weekend 3pm -11:30pm",Massachusetts General Hospital,"Boston, MA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=8bda20899ea60fd9,hard: hospital / large org — not small/mid practice ICP,"Site: The General Hospital Corporation Mass General Brigham relies on a wide range of professionals, including doctors, nurses, business people, tech experts, researchers, and systems analysts to advance our mission. As a not\-for\-profit, we support patient care, research, teaching, and community service, striving to provide exceptional care. We believe that high\-performing teams drive groundbreaking medical discoveries and invite all applicants to join us and experience what it means to be part of Mass General Brigham. **Job Summary** Summary Responsible for providing exceptional customer s"
642e30fc181a,0,disqualified,large,n/a,Clinic/Practice Assistant Senior,Massachusetts General Hospital,"Boston, MA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=74bbe9ed4e187e39,hard: hospital / large org — not small/mid practice ICP,"Site: The General Hospital Corporation Mass General Brigham relies on a wide range of professionals, including doctors, nurses, business people, tech experts, researchers, and systems analysts to advance our mission. As a not\-for\-profit, we support patient care, research, teaching, and community service, striving to provide exceptional care. We believe that high\-performing teams drive groundbreaking medical discoveries and invite all applicants to join us and experience what it means to be part of Mass General Brigham. **Job Summary** Receiving general direction from the Practice Manager, t"
80849d202414,0,disqualified,large,n/a,"Referral Coordinator, Revenue Cycle Specialist, Baptist MD Anderson",Baptist Medical Center Jacksonville,"Jacksonville, FL, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=335aec96acb3c0ba,hard: hospital / large org — not small/mid practice ICP,"About Baptist Health Recognized as a top place to work in health care, Baptist Health cares for more patients in Northeast Florida than any other provider, ranking as “most preferred” for more than 30 years. We’re Jacksonville's only locally governed, faith\-based, not\-for\-profit health system and provide a full spectrum of preventive and specialty care through 200\+ locations and six hospitals. Our centers of excellence include Baptist MD Anderson Cancer Center, Baptist Heart Hospital, Baptist Neurological Institute and Wolfson Children's Hospital. **\*$1,000 Sign on Bonus\*** **We’re hirin"
bb70e166d3c1,0,disqualified,large,n/a,Administrative Support Specialist,Words of Wisdom Behavioral Health Services LLC,"Hollywood, FL, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=f2feac0df819baeb,hard: hospital / large org — not small/mid practice ICP,"**Job Summary** We are seeking a dynamic and highly organized Administrative Support Specialist to join our team! In this vital role, you will serve as the backbone of our office operations, ensuring smooth daily functions and exceptional support to staff and clients alike. Your energetic approach and attention to detail will help foster an efficient, welcoming environment where administrative excellence thrives. This paid position offers an exciting opportunity to develop your office management skills while contributing to a vibrant team dedicated to excellence. **Responsibilities** * Assist "
923c85864fc0,0,disqualified,large,n/a,Reimbursement Supervisor,Johns Hopkins Health System,"Baltimore, MD, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=9920f4c06fe5dd74,hard: hospital / large org — not small/mid practice ICP,"Requisition \#: 670869 Location: Johns Hopkins Care at Home, Baltimore, MD 21201 Category: Manager/Supervisor Schedule: Day Shift Employment Type: Full Time **Make it happen at Hopkins.** Since 1983, Johns Hopkins Home Care Group has provided safe, high\-quality and cost\-effective care in the home and community. Our team links care across multiple sites for patients, families and colleagues in an effort to restore, maintain and promote health and reduce the effects of disease and disability. As part of Johns Hopkins Medicine, we have access to the most innovative treatments and latest researc"
8a9d0761f9f6,0,disqualified,large,n/a,Team Support Specialist,Johns Hopkins Health System,"Baltimore, MD, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=00ce53f8968abe0e,hard: hospital / large org — not small/mid practice ICP,"Requisition \#: 671911 Location: Johns Hopkins Care at Home, Baltimore, MD 21201 Category: Clerical and Administrative Support Schedule: Day Shift Employment Type: Full Time Make it happen at Hopkins. Weekly Working Hours: 40 hours/week; Full Time Benefitted Shift: Day Shift; M\-F; 9am \- 5pm Job Details \& Qualifications: It is a beautiful thing when a career and a passion come together. Here at Johns Hopkins Care at Home (JHCH) we aim to foster meaningful connections and promote a collaborative, employee\-driven work environment. Our dedicated team members are making a difference every day i"
d93b9d9f740c,0,disqualified,n/a,n/a,Certified Medical Assistant,Family Care Walk-In Clinic,"Jackson, TN, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=fefb34c27ab62b8c,hard: clinical duties,"**Job Summary** We are seeking a dependable and compassionate Medical Assistant to join our primary care practice. The ideal candidate will be skilled in patient triage, injections, and lab draws, while providing high\-quality, patient\-centered care. This position requires strong organizational skills, attention to detail, and the ability to work efficiently as part of a team in a fast\-paced environment. **Responsibilities** * Triage patients, including obtaining vital signs, chief complaints, and medical histories * Prepare patients for examinations and assist providers during visitsAdminis"
985ba4322b50,0,disqualified,n/a,n/a,Part Time Certified Medical Assistant,West End Dermatology Associates,"Henrico, VA, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=1c75f4504544c468,hard: clinical duties,"As a Medical Assistant, provide administrative \& clinical support to providers, ensuring efficient operation of the medical office. Perform tasks related to patient care management, organization, and communication. Complete activities accurately, with high quality, and promptly. Build rapport with patients in a kind, respectful, and friendly manner. **Must be able to work on Mon, Tue, Thu: 7:30 am to 5 pm, with possible full tme eventually .** Responsibilities * Interview patients and document basic medical history in EMR * Schedule appointments * Update medical records and insurance * Assist"
97324a39a83b,0,disqualified,n/a,n/a,Certified Patient Care Assistant CNA LNA Observation Unit,Banner Health,"Tucson, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=557871ecb9fd60ff,hard: clinical certification,"**Primary City/State:** Tucson, Arizona**Department Name:** Outpatient Observation 1NW**Work Shift:** Day**Job Category:** Clinical Care The future is full of possibilities. At Banner Health, we’re excited about what the future holds for health care. That’s why we’re changing the industry to make the experience the best it can be. Our team has come together with the common goal: Make health care easier, so life can be better. The future of health care starts here. If you’re ready to change lives, we want to hear from you. Apply today. **As a Patient Care Assistant you will be an integral part "
1a09588f1029,0,disqualified,n/a,n/a,Certified Patient Care Assistant CNA LNA Neuro PCU,Banner Health,"Tucson, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=e90dd6230baf192e,hard: clinical duties,"**Primary City/State:** Tucson, Arizona**Department Name:** Med/Surg Neuro T1 8EW**Work Shift:** Day**Job Category:** Clinical Care Banner Health has both the stability that comes with success and the values you can be proud to represent. If you’re looking to leverage your abilities – you belong at Banner Health! Banner University Medical Center Tucson is nationally recognized for providing exceptional patient care, teaching future health care professionals, and conducting groundbreaking research. Great options and great opportunities! **Banner University Medical Center Tucson Main is seeking "
8bd44b8ebdcd,0,disqualified,n/a,n/a,Certified Patient Care Assistant CNA LNA Pediatric Hematology Oncology,Banner Health,"Tucson, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=70877bb7d9fd473e,hard: clinical certification,"**Primary City/State:** Tucson, Arizona**Department Name:** M/S MOSU Onc/Hem/BMT T2 D6W**Work Shift:** Night**Job Category:** Clinical Care The future is full of possibilities. At Banner Health, we’re excited about what the future holds for health care. That’s why we’re changing the industry to make the experience the best it can be. Our team has come together with the common goal: Make health care easier, so life can be better. The future of health care starts here. If you’re ready to change lives, we want to hear from you. Apply today. Join our intimate 20\-bed Oncology Hematology unit where"
2bb429cae6f5,0,disqualified,n/a,n/a,Certified Patient Care Assistant CNA LNA Post Partum,Banner Health,"Tucson, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=9892d96b080fa055,hard: clinical duties,"**Primary City/State:** Tucson, Arizona**Department Name:** WIS\-Post Partum\-Hosp**Work Shift:** Day**Job Category:** Clinical Care A rewarding career that fits your life. Those who have joined the Banner mission come from all walks of life, united by the common goal: Make health care easier, so life can be better. If changing health care for the better sounds like something you want to be part of, apply today. **Banner University Medical Center Tucson is seeking a Patient Care Assistant for our Postpartum Unit.** At Banner University Medical Center, there will be exciting opportunities to be"
f1a6ca34a110,0,disqualified,n/a,n/a,Medical Assistant Oncology Per Diem,Banner Health,"Greeley, CO, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=0696b3934283cd08,hard: clinical duties,"**Primary City/State:** Greeley, Colorado**Department Name:** Banner Staffing Services\-WR**Work Shift:** Day**Job Category:** Clinical Care**Banner Staffing Services (BSS) offers Registry/Per Diem opportunities within Banner Health. Registry/Per Diem positions are utilized as needed within our facilities. These positions are great way to start your career or supplement it with Banner Health.** The **Medical Assistant supports and assists** clinicians and nursing staff in providing medical care, as well as, implementing and evaluating direct patient care. This position utilizes specialized kno"
580489eb7966,0,disqualified,n/a,n/a,Medical Assistant Certified- CMG Nationwide- Full-Time/Days,Centra Health,"Lynchburg, VA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=877b836584e29a87,hard: clinical duties,"The Certified Medical Assistant (CMA), under the direction and supervision of a licensed medical practitioner, provides patient support services, as well as office clerical duties. Medical Assistants coordinate patient care under the tenets of Centra’s Professional Practice model and collaborate with providers and members of the interdisciplinary team to provide high\-quality patient care, focused on achieving desired outcomes. **Essential Duties and Responsibilities:** Assists in examination and treatment of patients under the direction of a provider; measures vital signs, and interviews pati"
cb2cf438c6be,0,disqualified,n/a,n/a,Medical Assistant Certified- Healthworks-Full-Time- Days,Centra Health,"Lynchburg, VA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=89bec070d37f8cd9,hard: clinical duties,"The Certified Medical Assistant (CMA), under the direction and supervision of a licensed medical practitioner, provides patient support services, as well as office clerical duties. Medical Assistants coordinate patient care under the tenets of Centra’s Professional Practice model and collaborate with providers and members of the interdisciplinary team to provide high\-quality patient care, focused on achieving desired outcomes. **Essential Duties and Responsibilities:** Assists in examination and treatment of patients under the direction of a provider; measures vital signs, and interviews pati"
f4794ff2d0a1,0,disqualified,large,n/a,Patient Records Clerk,South Plains Rural Health Services,"Lamesa, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=5b49ad93cad54540,hard: hospital / large org — not small/mid practice ICP,"South Plains Rural Health Services is currently hiring in **Lamesa*****, Texas*** for a Patient Records Clerk. This is a full\-time position with benefits. ***Schedule:*** * Monday\-Friday 8:00AM\-5:00PM ***Benefits:*** * Dental Insurance * Health Insurance * Vision Insurance ***What you will do:*** 1\. Greets patients and answers telephone in a courteous and professional manner, addresses questions and directs calls. 2\. Ensures patient confidentiality, and provides patients with needed information. 3\. Schedules appointments, pulls and prepares medical charts, and maintains smooth patient fl"
04e7e3fc7cf3,0,disqualified,large,n/a,Access Representative - Patient Registration- Days - MFT,Memorial Hospital at Gulfport,"Gulfport, MS, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=758aa2d0dfb39776,hard: hospital / large org — not small/mid practice ICP,"Secures valid data for the establishment of financial and medical records. Verifies insurance benefits, performs precertification, secures deposits, and established payments or referrals for payment sources. Acts as a support to the client for access to hospital services and to insurance companies. * Coordinates effective day to day operations of an assigned area or designated patient population. * Communicates patient/family health care needs to appropriate health care provider. * Screens patients for referral to Financial Assistance Program and other government funded agencies . * Participat"
65dfbf800bd0,0,disqualified,large,n/a,Medical Assistant I,Newton-Wellesley Hospital,"Newton, MA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=230298be79359e33,hard: hospital / large org — not small/mid practice ICP,"Site: Newton\-Wellesley Hospital Mass General Brigham relies on a wide range of professionals, including doctors, nurses, business people, tech experts, researchers, and systems analysts to advance our mission. As a not\-for\-profit, we support patient care, research, teaching, and community service, striving to provide exceptional care. We believe that high\-performing teams drive groundbreaking medical discoveries and invite all applicants to join us and experience what it means to be part of Mass General Brigham. **Job Summary** Summary: The MA I is a critical role and provides and/or coord"
9c99d87600c1,0,disqualified,large,n/a,"Coding Specialist, Pathology",Mass General Brigham,"Somerville, MA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=3c0c4d73a330b367,hard: hospital / large org — not small/mid practice ICP,"Site: Mass General Brigham Incorporated Mass General Brigham relies on a wide range of professionals, including doctors, nurses, business people, tech experts, researchers, and systems analysts to advance our mission. As a not\-for\-profit, we support patient care, research, teaching, and community service, striving to provide exceptional care. We believe that high\-performing teams drive groundbreaking medical discoveries and invite all applicants to join us and experience what it means to be part of Mass General Brigham. **Job Summary** Summary: Responsible for ensuring proper coding complia"
71213dcba79a,0,disqualified,n/a,n/a,Medical Assistant II,"Brigham and Women's Hospital, Inc.","Boston, MA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=19002117a03af7ae,hard: clinical duties,"Site: The Brigham and Women's Hospital, Inc. Mass General Brigham relies on a wide range of professionals, including doctors, nurses, business people, tech experts, researchers, and systems analysts to advance our mission. As a not\-for\-profit, we support patient care, research, teaching, and community service, striving to provide exceptional care. We believe that high\-performing teams drive groundbreaking medical discoveries and invite all applicants to join us and experience what it means to be part of Mass General Brigham. **Job Summary** The role supports healthcare teams by assisting wi"
f9c1ef9a1c36,0,disqualified,n/a,n/a,Patient Care Coordinator I/II,SouthEast Alaska Regional Health Consortium,"Haines, AK, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=1766759900d6d53a,hard: clinical duties,"Pay Range:$25\.00 \- $31\.88 The Patient Care Coordination Specialist I serves as the entry\-level role within the Patient Care Coordination job family. This position is the primary point of contact for patients and supports access to care through registration, scheduling, demographic and insurance verification, and high\-quality customer service. Accuracy, attention to detail, and adherence to established workflows are essential. SEARHC is a non\-profit health consortium which serves the health interests of the residents of Southeast Alaska. We see our employees as our strongest assets. It is"
80ae6372facf,0,disqualified,large,n/a,Patient Services Specialist,SimonMed,"Gilbert, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=e701e97fb7649f81,hard: hospital / large org — not small/mid practice ICP,"**Be the first point of care—guiding patients through admission with accuracy, compassion, and confidence while ensuring every detail of their visit is handled seamlessly.** At SimonMed Imaging, the patient experience starts long before an exam takes place. Our Patient Service Specialists play a critical role in facilitating the patient admission flow across our imaging centers. From greeting patients to verifying insurance and processing documentation, this role ensures each visit starts with clarity, efficiency, and care. We are looking for someone who thrives in a fast\-paced environment, c"
c4a281c9cc1c,0,disqualified,large,n/a,Patient Relations Specialist,University of Utah,"Salt Lake City, UT, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=5e1ce5d6788ab0b3,hard: hospital / large org — not small/mid practice ICP,"**Overview** *As a patient\-focused organization, University of Utah Health exists to enhance the health and well\-being of people through patient care, research and education. Success in this mission requires a culture of collaboration, excellence, leadership, and respect. University of Utah Health seeks staff that are committed to the values of compassion, collaboration, innovation, responsibility, integrity, quality and trust that are integral to our mission. EO/AA* This position serves as the initial point of contact for the patient as they arrive at their care destination. Responsibilitie"
f2fb86743eac,0,disqualified,large,n/a,Oncology Registry Manager - Remote - Cancer Center,The University of Iowa,"Iowa City, IA, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=039a935437e8b20b,hard: hospital / large org — not small/mid practice ICP,"The Holden Comprehensive Cancer Center at the University of Iowa is seeking a Oncology Registry Manager that will be responsible for the daily management, re\-accreditation, and operations of the Oncology Registry program for the Holden Comprehensive Cancer Center and Mission Cancer\+ Blood. Provide developmental and administrative expertise to the Oncology Registry team, including patient medical record abstracting and oversight of teams’ abstractions, follow\-up, reporting, quality control, and data updates. **This position is eligible for hybrid or remote work within Iowa and will require a"
1b941c2ca432,0,disqualified,large,n/a,Patient Access Coordinator I,Fairview Range,"Mountain Iron, MN, US",indeed,2026-07-08,https://www.indeed.com/viewjob?jk=e855100d5d35a2f6,hard: hospital / large org — not small/mid practice ICP,"Responsibilities/Job Description: **Fairview Range is looking for a Patient Access Coordinator to join our care team at the Fairview Mesaba Clinic in Mt. Iron, MN.** The Patient Access Coordinator is responsible for performing registration and scheduling duties along with necessary clerical or secretarial duties. The successful candidate will be capable of performing multiple tasks at the same time and will demonstrate excellent customer service skills at all times. **Schedule:** This position is full time working 72\-80 hours per two weeks, 8\-hour Day/Evening shifts and weekends as needed. T"
2e55425a9266,0,disqualified,large,n/a,Authorization Specialist,Serenity Healthcare,"Jacksonville, FL, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=5db5535c90b8fd95,hard: hospital / large org — not small/mid practice ICP,"**Insurance Authorization Specialist****Fulltime \- ONSITE Jacksonville, FL (NO REMOTE WORK AVAILABLE)** **Help Patients Access the Care They Deserve** At **Serenity Healthcare**, we believe that care should be compassionate, effective, and accessible. As an **Insurance Authorization Specialist**, you’ll play a crucial role in advocating for patients by helping them navigate insurance approvals — ensuring they receive the life\-changing treatment they need. This is a **high\-visibility** role with regular collaboration between clinical teams, administrative staff, and external healthcare provi"
a6a35a36240e,0,disqualified,large,n/a,Administrative Specialist III,University of Arkansas,"Hope, AR, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=da7a2ef726b70775,hard: hospital / large org — not small/mid practice ICP,"**Current University of Arkansas System employees, including student employees and graduate assistants, need to log in to Workday via** **MyApps.Microsoft.com** **, then access Find Jobs from the Workday search bar to view and apply for open positions. Students at University of Arkansas System will also view open positions and apply within Workday by searching for “Find Jobs for Students”.** **All Job Postings will close at 12:01 a.m. CT on the specified Closing Date (if designated).** -------------------------------------------------------------------------------------------------------------"
11ecaf9be890,0,disqualified,large,n/a,Patient Reception Specialist - Livonia,VillageMD,"Livonia, MI, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=2cc25c6e6cb1d94a,hard: hospital / large org — not small/mid practice ICP,"**About Our Company** ===================== We’re a physician\-led, patient\-centric network committed to simplifying health care and bringing a more connected kind of care. Our primary, multispecialty, and urgent care providers serve millions of patients in traditional practices, patients' homes and virtually through VillageMD and our operating companies Village Medical, Village Medical at Home, Summit Health, CityMD, and Starling Physicians. When you join our team, you become part of a compassionate community of people who work hard every day to make health care better for all. We are innova"
11ec03beed65,0,disqualified,large,n/a,Patient Reception Specialist - West Houston,VillageMD,"Houston, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=96894daf111482cd,hard: hospital / large org — not small/mid practice ICP,"**About Our Company** ===================== We’re a physician\-led, patient\-centric network committed to simplifying health care and bringing a more connected kind of care. Our primary, multispecialty, and urgent care providers serve millions of patients in traditional practices, patients' homes and virtually through VillageMD and our operating companies Village Medical, Village Medical at Home, Summit Health, CityMD, and Starling Physicians. When you join our team, you become part of a compassionate community of people who work hard every day to make health care better for all. We are innova"
c9cc3592d9d6,0,disqualified,large,n/a,Medical Billing & Coding Specialist,OneOncology,"Nashville, TN, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=362af8789370f573,hard: hospital / large org — not small/mid practice ICP,"OneOncology is positioning community oncologists to drive the future of medical care through a patient\-centric, physician\-driven, and technology\-powered model to help improve the lives of everyone living with cancer and other diseases. Our team is bringing together leaders to the market place to help drive OneOncology’s mission and vision. Why join us? This is an exciting time to join OneOncology. Our values\-driven culture reflects our startup enthusiasm supported by industry leaders in oncology, urology, technology, and finance. We are looking for talented and highly\-motivated individual"
ed4f0c5d71d3,0,disqualified,large,n/a,ROI Medical Records Specialist - Remote (After Hours - Evening Shift),Sharecare,"Remote, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=3e1dffe0163aa606,hard: hospital / large org — not small/mid practice ICP,"**Job Description:** Sharecare is a digital healthcare company that delivers software and tech\-enabled services to stakeholders across the healthcare ecosystem to help improve care quality, drive better outcomes, and lower costs. Through its data\-driven AI insights, evidence\-based resources, and comprehensive platform – including benefits navigation, care management, home care resources, health information management, and more – Sharecare helps people easily and efficiently manage their healthcare and improve their well\-being. Across its three business channels, Sharecare enables health pl"
ad2c5b4bc737,0,disqualified,large,n/a,Patient Access Specialist,AssistRx,"Overland Park, KS, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=ef99f9e65a46ac4b,hard: hospital / large org — not small/mid practice ICP,"AssistRx has engineered the perfect blend of technology and talent to deliver best in class results. We believe that access to therapy transforms lives and is achieved through the powerful combination of our people and technology. We leverage advanced custom software, data analytics, and a patient\-centered approach to transform medication management into a seamless and efficient process. **\*\*\*VOTED one of Orlando's** ***BEST PLACES TO WORK*** **two years in a row\*\*\*** **\*\*\*\*WORK FROM HOME AVAILABLE AFTER 120 DAYS\*\*\*\*** **Job Details Snapshot** * **Location(s):** 4500 W 107th St,"
3b12bb210594,0,disqualified,large,n/a,Pre-Certification Specialist - BR Cardiovascular Clinic,Baxter Health,"Mountain Home, AR, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=de135b9005165e1a,hard: hospital / large org — not small/mid practice ICP,"**SUMMARY:** Responsible for obtaining insurance information from referring provider’s offices. Verifying benefits for clinical and procedural appointments. Building new patient accounts entering all relevant insurance information. Obtaining prior authorization from commercial, military, workers’ compensation and motor vehicle insurance companies to ensure appropriate reimbursement. Must have a thorough understanding of the insurance process. Utilizes various avenues to verify coverage and document patient responsibility in each account to ensure correct copay/co insurance amounts are collecte"
e233e9093701,0,disqualified,large,n/a,Patient Reception Specialist - Cy North (bilingual),VillageMD,"Houston, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=6447d3f84621a6f1,hard: hospital / large org — not small/mid practice ICP,"**About Our Company** ===================== We’re a physician\-led, patient\-centric network committed to simplifying health care and bringing a more connected kind of care. Our primary, multispecialty, and urgent care providers serve millions of patients in traditional practices, patients' homes and virtually through VillageMD and our operating companies Village Medical, Village Medical at Home, Summit Health, CityMD, and Starling Physicians. When you join our team, you become part of a compassionate community of people who work hard every day to make health care better for all. We are innova"
269a7c9e3157,0,disqualified,large,n/a,Healthcare Customer Service,ATS HEALTHCARE,"Wesley Chapel, FL, US",indeed,2026-07-10,https://www.indeed.com/viewjob?jk=09c424c48241a6af,hard: hospital / large org — not small/mid practice ICP,"**Job Duties:** **NO REMOTE POSITIONS AVAILABLE!.** **Bi\-Lingual English/Spanish is a plus!** Under the supervision and direction of the Customer Service Billing Manager you will be responsible for the following: Perform customer service functions, various billing functions, processing, monitoring and following up of Patient Accounts in accordance with third party regulations. Answers all incoming inquiries on both inpatient and outpatient accounts and take the appropriate action to ensure that all issues are addressed, Makes patient calls on Self pay and No Fault accounts to ascertain insura"
713ebc8b930d,0,disqualified,n/a,n/a,Billing/Collections Representative,San Antonio Chiropractor,"San Antonio, TX, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=e2f04508631b8d51,hard: clinical certification,"* Calling to verify claims and collect medical debt * Gather files together to send out to clients regarding final bills * Answer questions to clients regarding bills with excellent customer service * Fill in log information about patients' records and billing * Ability to multi\-task and take direction * Ability to meet goals and quota as set by your supervisor Must have good customer service, good written and verbal communication skills, and a positive attitude. \***Looking to fill our 9:00am \- 6:00pm shift Monday through Friday, with rotating Saturdays.\*** Uniform: black scrubs Job Type: "
0bf58c5ca634,0,disqualified,large,n/a,AR Follow Up Specialist,Elevate Patient Financial Solutions,"Remote, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=6174abd0c80a438d,hard: hospital / large org — not small/mid practice ICP,"**Elevate Patient Financial Solutions** has an exciting career opportunity available as an **AR Follow Up Specialist**. This position will be **Remote.** The Full Time schedule for this role will be **Monday\-Friday; 8:00AM\-5:00PM**. **Job Summary** The primary responsibility of an A/R Follow Up Specialist is to follow up with insurance carriers on aged, unresolved claims. This position is also responsible for researching insurance company issues, such as network problems, work comp claims, and a variety of special projects. This position requires a comprehensive understanding of the operatio"
38b5d34267a4,0,disqualified,large,n/a,Certified Coder (Risk Adjustment Experience) - REMOTE,Molina Healthcare,US,indeed,2026-07-09,https://www.indeed.com/viewjob?jk=c9fc14b17de44f4c,hard: hospital / large org — not small/mid practice ICP,"JOB DESCRIPTION Job SummaryProvides support for medical coding activities, including ensuring that ICD\-10 and CPT codes are reported accurately to maintain compliance, and minimize risk and denials. Contributes to overarching strategy to provide quality and cost\-effective member care. Essential Job Duties * Performs on\-going member medical chart reviews. Abstracts and reports ICD\-10 and CPT diagnosis codes accurately and in compliance with established coding and billing principles \- minimizing risk and denials. * Demonstrates understanding of current provider office billing practices \- e"
695a906950a7,0,disqualified,large,n/a,Financial Coordinator (Non-Exempt),Mercy,"St. Louis, MO, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=9737898b6f61a376,hard: hospital / large org — not small/mid practice ICP,"* Saint Louis, Missouri * Support Services * Administrative/Clerical/Registration * Regular * Full\-time * Mercy Hospital St Louis * JR261239 **Job Description** ------------------- **Find your calling at Mercy!** =============================== Join Our Team Mercy St. Louis JFK Clinic is seeking a detail\-oriented and customer\-focused Financial Coordinator to support our revenue cycle and patient financial services operations. The ideal candidate will have a strong understanding of physician billing, insurance regulations, and accounts receivable processes, along with excellent communication"
961e0f5ef47d,0,disqualified,large,n/a,Biller/Follow-up,Cobre Valley Regional Medical Center,"Globe, AZ, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=203a57078d10c7ea,hard: hospital / large org — not small/mid practice ICP,"**If you are caring, someone who likes to do a good job and wants to work for an employer who values these same traits, then CVRMC wants you for the position as a The Follow\-up Biller. This position monitors outstanding insurance accounts for payment. Corrects any incorrect billing and patient information to ensure timely payment of accounts. Communicates with patients and insurance carriers, safeguarding the public relations of the hospital by consistent professional conduct.** **Qualifications:** **High School diploma or GED equivalent** **1 to 2 years insurance billing preferred** **Knowle"
73980335b000,0,disqualified,large,n/a,Medical Coding Specialist,OneOncology,"Nashville, TN, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=0515740882335ff0,hard: hospital / large org — not small/mid practice ICP,"OneOncology is positioning community oncologists to drive the future of medical care through a patient\-centric, physician\-driven, and technology\-powered model to help improve the lives of everyone living with cancer and other diseases. Our team is bringing together leaders to the market place to help drive OneOncology’s mission and vision. Why join us? This is an exciting time to join OneOncology. Our values\-driven culture reflects our startup enthusiasm supported by industry leaders in oncology, urology, technology, and finance. We are looking for talented and highly\-motivated individual"
c3c8390e2d0d,0,disqualified,large,n/a,PIP Med/Pay Claims Associate - National General,National General Insurance,"Remote, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=dc52d857bac8dee4,hard: hospital / large org — not small/mid practice ICP,"National General is a part of The Allstate Corporation, which means we have the same innovative drive that keeps us a step ahead of our customers’ evolving needs. We offer home, auto and accident and health insurance, as well as other specialty niche insurance products, through a large network of independent insurance agents, as well as directly to consumers. **Job Description** Responsible for investigating and confirming the facts of loss for advanced automobile accidents. Determines coverage, liability, damages and otherwise adjusts and negotiates claims within limit of authority. Job Descr"
febd5b85e0e8,0,disqualified,n/a,n/a,Pharmacy Technician (Refill Calls),Shields Health Solutions,"Portland, OR, US",indeed,2026-07-09,https://www.indeed.com/viewjob?jk=3e39d8eae3e75cc3,hard: clinical/licensed role,"**Patient Engagement Specialist (Pharmacy Technician)** **Must have active Washington or Oregon pharmacy technician license AND national pharmacy technician certification (PTCB or NHA)** **About the Role** As a Patient Engagement Specialist, you'll be the voice of support for patients navigating their medication needs. You'll handle inbound pharmacy calls, make outbound refill reminders, and guide patients through the refill process with professionalism and empathy. You'll also collaborate closely with pharmacists, clinicians, and internal teams to ensure patients receive timely, accurate supp"
